,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,label
10165,-0.000608525,-0.43718962899999997,-0.033923547000000005,-0.898310024,-0.497618003,1.452228109,0.316598313,0.593734405,-0.622955084,-0.24280247,-0.066760663,0.665109091,-0.751586896,0.461863299,0.5735282939999999,-1.4110840869999999,0.253553209,0.583516707,0.53755156,15
10166,0.13693229999999998,-0.516943044,-0.11839719800000001,-0.594684443,-0.692472385,1.6116472430000002,0.16474615199999998,0.7514697109999999,-0.6076526,-0.47347337899999997,-0.277351122,0.948955863,-0.103692193,0.741194857,0.473977748,-0.969584635,0.260838998,-0.155214106,1.225334668,15
10167,0.128647851,-0.522415058,0.113283675,-0.467866486,-0.8216806209999999,0.9928762790000001,0.695705453,0.702388791,-0.693568593,-0.54365652,-0.443419791,1.15084097,-0.08968446699999999,-0.060545398,0.37332076299999994,-0.9651314000000001,-0.01244877,-0.672004522,0.30505662100000003,15
10168,-0.042820192,-0.42796451700000004,0.014144395,-0.780337788,-0.624933298,1.1914091690000002,0.52964192,0.623705095,-0.53517608,-0.23039205199999999,-0.097512623,0.9755352759999999,-0.5718822379999999,-0.001381348,0.58214134,-1.182290855,0.261104352,-0.146490846,0.48978517299999996,15
10171,0.351033529,-0.8959422770000001,0.062167056,-0.5787609770000001,-0.499844775,1.312982109,0.273255405,0.468446376,-0.21204312,-0.052081879000000005,-0.084796795,0.808990635,-0.673104302,-0.137104499,0.378299271,-1.022338248,0.80728961,-0.260577472,1.253159709,15
10172,0.35184591299999995,-0.9809707129999999,0.049359815999999994,-0.8036076209999999,-0.021845207000000002,1.4554183269999998,-0.183057603,0.6278017920000001,-0.41406239100000003,-0.091923194,-0.095275156,0.494235525,-0.114647023,0.806844812,0.253980083,-0.935287503,0.691874503,-0.032403853999999996,1.346720194,15
10173,0.38338640799999996,-1.02200088,-0.070128058,-0.5350885439999999,-0.225611895,1.4386154169999998,-0.148162706,0.615477518,-0.306268264,-0.12093166,0.012962663000000001,0.427387245,-0.617761446,0.5365208220000001,0.424371131,-0.745046889,0.784888942,-0.9023146809999999,1.018195975,15
10174,0.333825122,-0.8973769909999999,0.186569135,-0.578680747,-0.18428518600000002,1.343521063,0.137087968,0.69027769,-0.615427825,-0.264503732,-0.36177083200000004,0.7385817459999999,-0.047288433,0.317048598,0.263340604,-1.2125631270000001,-0.095931486,0.251575706,0.322673219,15
10176,1.1555579440000001,-0.8010563479999999,0.561714727,0.47477374899999997,0.30784525,1.036964962,0.599059192,1.3250968140000001,-0.87124434,-0.760044988,-0.579301559,0.554537299,-0.05989896,0.001267942,0.8818421259999999,-0.8340823,-0.7248809270000001,-0.971266799,-0.01501574,16
10177,0.949008339,-0.814378832,-0.102251726,-0.31147535600000004,0.18568712,1.03071665,0.795293983,1.202575304,-1.112519572,-0.81516723,-0.7744500329999999,0.777788519,0.554716226,0.578816935,-0.38862160700000004,-0.660754539,0.17071455600000002,-0.992319284,0.20614374,16
10178,0.913607836,-0.81989683,0.041314533,-0.270140173,0.20059025100000002,0.76953633,0.968101931,1.027445118,-1.0535296159999998,-0.8458210829999999,-0.85894389,0.9379133129999999,0.387713032,0.514051369,0.405982031,-0.375942435,0.5300507520000001,0.290273544,-1.192740114,16
10179,0.9030208409999999,-0.965948257,-0.089951856,-0.021647682999999997,0.200982088,0.58079868,1.05940567,1.156265812,-1.073477029,-0.8775249890000001,-0.943093214,1.223523846,0.43577862799999995,0.5480727910000001,-0.198968618,-0.264038489,0.051193083,-1.4078606359999999,-0.09925872599999999,16
10180,0.9177122120000001,-1.1262856270000001,0.100546798,-0.100145715,0.184423423,0.569976886,0.971656318,0.97784394,-1.165427829,-0.917021223,-0.796416786,0.6713988940000001,0.32309737,0.237281775,-0.316792877,-0.487759331,0.535271906,-0.761068557,-0.079304271,16
10181,0.823348816,-1.174310042,0.229847995,-0.387836774,0.27277525,0.7465663840000001,0.589654382,0.836539177,-0.607128283,-0.515536057,-0.390849151,0.7947863829999999,0.11513029699999999,0.40968576799999995,-0.119029064,-0.630196755,0.30930195,-0.385464136,-0.135416427,16
10182,0.810127668,1.2974173390000001,2.7962084660000004,2.412681745,0.392060646,1.201895983,0.23262616600000002,2.504975846,-1.404015402,-1.302447692,-0.509160473,0.706717719,-0.468123886,-0.18211624399999998,0.442995643,-1.066382691,-0.37574905,-1.448030116,1.585531934,16
10183,1.500397669,-0.376707037,-0.237475723,1.006808103,0.740349653,0.930375154,0.7879063409999999,2.318092844,-1.0148387840000002,-0.45742541600000003,-0.210582254,0.361188368,0.43768513,0.137204496,0.759957432,-0.21076114699999998,0.67855133,-0.24667455,-0.6589566570000001,16
10184,1.276605943,-0.9273175770000001,-0.297168005,0.08073619,0.435740842,0.924287767,0.37911243200000005,1.501557037,-0.6940311779999999,-0.554906974,-0.276650165,0.456329654,0.188048556,0.353732576,-0.103090044,-0.444127715,0.9799011059999999,-0.7952104959999999,-0.024258172,16
10185,1.1983486159999999,-0.916634002,-0.28522390000000003,0.106587368,0.41506369299999996,1.020798724,0.702209282,1.26968031,-1.06489165,-0.945292343,-1.035823183,1.0264589259999999,0.205846235,0.293072222,0.892273797,-0.395789305,0.40919441,0.044030467000000004,-0.583248138,16
10186,1.197666255,-0.9609712140000001,0.069692436,0.16731164,0.49812663700000004,1.027215975,0.61318904,1.088936415,-1.089367785,-0.7572247409999999,-1.046141741,0.7882765159999999,0.36402585299999995,0.0016529079999999998,0.140236174,-0.599977381,0.349583662,-1.1309341240000002,0.18707962399999997,16
10188,0.942293701,-1.492769367,0.39837332299999995,0.651210388,-0.224837758,1.665134942,0.26642255,0.742173098,-0.318992817,-0.087206219,-0.741521213,1.191666086,0.510254261,0.415247155,-0.358449515,-0.561726848,-0.5822161339999999,-1.092827438,1.2913194890000002,17
10189,0.67572567,-1.209388781,0.302491365,0.230510849,-0.298462883,1.756764014,0.030556027000000003,0.7259985109999999,-0.16245157400000002,0.107694875,-0.357425946,1.0057680740000001,0.313513861,0.123800873,-0.57247448,-0.575861038,0.32605125100000004,-1.2190783170000001,0.652223605,17
10190,0.617264036,-1.149557234,0.31595193,0.398567486,-0.21468963600000002,1.98756232,0.420727151,0.75412849,-0.86714648,-0.584768251,-1.356530838,1.633390744,0.140830275,0.28509721,-0.12319098,-0.549890319,-0.12949726,-0.196011577,-0.09275459400000001,17
10191,0.6041851079999999,-1.275690628,-0.017734695,0.18963448800000002,-0.22983135899999999,2.1781437880000003,0.11415153800000001,0.7961868870000001,-0.65042958,-0.195338465,-0.926843193,1.204642187,0.5670142229999999,0.605489156,0.139641025,-0.275991693,0.5627727260000001,-0.260276524,1.252657521,17
10192,0.715726845,-1.273176865,-0.152633616,0.644367849,-0.41067075399999997,2.397528946,0.267846084,0.744478327,-0.6941037720000001,-0.15805813400000002,-1.163373288,1.400767866,0.757011201,0.8044338520000001,-0.23114538699999998,-0.10425693300000001,0.367290677,-0.153837534,-0.195688146,17
10193,-0.031995291,0.554469778,4.00672173,0.9714375409999999,-0.5725091379999999,0.655614594,0.52535292,0.641442524,-0.803955455,-0.586227409,-0.582922861,0.9694494779999999,0.356297299,0.533778239,-0.635185743,-2.083917429,-3.297496394,-1.206510373,-0.154025134,17
10194,0.915604518,-1.283699141,0.455237137,0.825986966,-0.135195498,2.181207621,0.079109638,0.703913353,-0.7980135429999999,-0.242140535,-1.122386177,0.771871676,0.570781958,0.541644652,-0.326167304,-0.08818389199999999,1.6871975430000001,0.8081097909999999,-0.48949426,17
10195,0.9420845640000001,-1.4040583780000002,0.139416291,0.7985497340000001,-0.568663066,1.7761237490000001,0.312566768,0.7929314120000001,-0.557144244,-0.373803062,-1.099962176,1.244666657,0.46178964,0.34419811899999997,-0.40270729299999997,-0.055055287,0.54948132,-0.7698879940000001,0.007467331,17
10196,0.832173808,-1.576698694,0.058060505,0.28892706100000004,0.008259293000000001,1.754092099,0.144483829,0.861074122,-0.830094975,-0.602006004,-1.117466829,1.170606007,0.533133104,0.81517437,0.031275892,-0.4487053,-0.066296774,0.49970831,0.459798269,17
10197,0.553105463,-1.193102191,0.761891393,0.597250845,-0.537408762,1.330096365,0.170769607,0.455767718,-0.63440918,-0.479583802,-0.9637182259999999,1.117003501,0.155241358,0.298962635,0.043521536,-0.68899123,-0.045110963,-0.298766783,1.071847537,17
10198,0.650682188,-1.368261009,0.060474585,0.462474592,-0.294417734,2.002616745,0.075955625,0.7364367140000001,-0.813861797,-0.561866364,-1.227162002,1.338584282,0.590825223,0.6490107079999999,0.321775132,-0.20235741899999998,0.37593112,0.166524061,0.24568014800000001,17
10200,0.322536093,-0.863844595,0.244855863,0.10274382800000001,-0.12225641,0.8194628759999999,1.020328074,1.08052379,-0.530292458,-0.067922843,0.134285729,0.9143714470000001,-0.47712038700000003,-0.335328307,-0.318785814,-0.8438706140000001,-0.039054395,-1.020091899,0.15251089,18
10201,0.22758332899999997,-0.860867128,-0.033527527,-0.149965367,-0.07725132700000001,0.986793795,0.879401751,1.241665662,-0.907865002,-0.358361665,-0.193712594,1.091092677,0.5269938470000001,0.212077548,-0.529577564,-0.739220007,0.320890994,-0.111736705,0.981195954,18
10202,0.252598579,-0.9461179679999999,0.055189937,-0.28632344,0.094396408,0.9422775840000001,0.635709641,1.191500539,-0.672236123,-0.23296706399999997,0.276848821,0.583858445,0.09250527900000001,0.539690511,-0.641639941,-0.493259725,0.659445422,-0.7469303909999999,-0.15744257,18
10203,0.118911449,-0.918403621,0.22201854,-0.612950343,0.17371329100000002,1.087215894,0.646179381,0.8635585290000001,-0.516721842,-0.040660484,0.115717142,0.947199942,-0.387704089,0.229040413,0.135391935,-1.068868805,0.251386169,0.811542181,0.628456297,18
10204,-0.036754498,-0.729365688,0.433490834,-0.689475275,-0.010365291,1.076836225,0.7368607490000001,0.749841518,-0.886511739,-0.502952505,-0.163016006,0.960353683,-0.171868203,0.7635141559999999,0.073240702,-1.139197633,-0.327975461,0.49207333799999997,0.74543808,18
10205,-0.6888517820000001,0.481308096,2.321374515,-0.808974144,0.270489325,1.337559245,0.313003028,0.7038784790000001,-0.774212447,-0.281022452,-0.164495706,1.3765803719999998,-0.646644308,0.215724695,1.53080771,-2.364478117,-1.81501621,2.285058966,0.629892378,18
10207,0.452846331,-0.81655957,0.397763634,0.047049722999999995,0.064176509,1.459386696,0.40827077,1.189350671,-0.620161895,-0.070071463,-0.121601587,0.795540221,0.138220813,0.29541682399999997,-0.387132253,-1.198905508,-1.058461005,-1.096709568,0.54375079,18
10208,0.30899641899999997,-0.798727565,-0.106432094,-0.145465194,-0.243578094,1.4602903,0.8047976240000001,1.185821202,-0.793098344,-0.499594114,-0.350524585,1.1918846,-0.073183798,0.265749248,0.202212936,-0.36324632100000004,0.461964396,-0.949580832,0.88719984,18
10209,0.25811890600000004,-0.628902793,-0.002257042,-0.22833362899999998,-0.049908685,1.4798271459999999,0.86093724,1.4809112009999998,-1.255521255,-0.663413479,-0.519446558,1.025924936,0.508538815,0.711465914,-0.42136580799999995,-0.667991449,-0.13621765800000002,-0.21418550600000003,-0.291009494,18
10210,0.13897262900000001,-0.532227734,0.059129499999999995,-0.27961990600000003,-0.238661796,1.043379905,0.8948326329999999,1.3010913640000001,-0.746115713,-0.240704858,0.134133193,0.859527147,-0.0009396669999999999,0.250997468,-0.413309972,-0.659293887,0.581715816,-0.9432923679999999,0.798377908,18
10211,-0.44693123,0.265320332,1.831378245,-0.8023870609999999,0.319774894,1.398120781,0.245362902,0.922429079,-0.9296755320000001,-0.478980014,-0.289751532,1.106451321,-0.17453485100000002,0.6063394129999999,1.104380544,-1.257606893,0.17890956,1.635093159,-0.050048688,18
10212,-0.67447367,0.36829203,0.027766773999999998,-0.126473558,-1.198646313,1.493277222,0.330135878,0.387621259,-0.626186153,-0.287752553,0.152366088,1.277897899,-0.724199968,-0.284425614,0.959600763,-1.825949071,0.073152923,0.642963579,1.215161236,19
10213,-0.836148555,0.220926697,-0.197664344,-0.7105535609999999,-0.6689268939999999,1.498155249,0.350941465,0.37414903299999996,-0.8595506740000001,-0.24884508800000002,0.25324950399999996,0.9622095909999999,-1.232901066,-0.10741218,0.832373527,-1.943735794,0.317066538,0.681059599,0.852835764,19
10214,-0.858941081,0.20868192,-0.245040122,-0.818591113,-0.585565902,1.356453465,0.112316918,0.507960667,-0.47461146,0.24590065,0.894866507,0.6226411999999999,-0.8552708920000001,-0.11705233400000001,-0.037237265,-1.651509841,0.842137811,-0.829072835,0.710405318,19
10215,-0.883381421,0.22573952100000003,-0.13773225,-0.9754612659999999,-0.380377643,1.3253376559999999,0.227383119,0.491706804,-0.479356816,0.347329605,0.86445929,0.6826813620000001,-0.998015593,-0.499394416,0.23277304699999998,-1.85615974,0.602159369,-0.225463845,-0.31958008,19
10216,-0.8778845679999999,0.19788635899999998,-0.14466020300000001,-0.973665882,-0.38838016799999997,1.41104332,0.305467809,0.46592135700000004,-0.683225035,-0.073838544,0.45309541799999997,0.9784108140000001,-1.186236035,-0.496406558,0.888466823,-1.611313429,0.750332003,-0.21223561,0.189876575,19
10217,-0.8865348059999999,0.168836536,-0.10546462300000001,-1.095677593,-0.172624463,1.689016944,0.112793713,0.403204031,-0.616126026,0.040579124,0.433939045,0.999390817,-1.5264304080000002,-0.24680839999999998,1.3758681169999998,-1.865266739,0.617204276,0.62625833,1.289980236,19
10218,-0.7381191109999999,0.283884394,-0.040287263,-0.12166561699999999,-0.972534087,1.6025159930000001,-0.24100057100000002,0.584754398,-0.5324016429999999,-0.082908862,0.365554551,1.0699160429999999,-0.240985715,-0.200130317,0.496176031,-1.721941753,-0.125484129,-0.727222533,0.80723048,19
10219,-0.8699839509999999,0.21586543100000002,-0.242816513,-0.49253107,-0.800432948,1.368517114,0.422423493,0.363782269,-0.9465818970000001,-0.42258681600000003,0.048301118,1.274926218,-1.002149659,-0.396732695,0.6879373879999999,-1.914151467,0.24892923,0.620652309,0.624033136,19
10220,-0.8793610759999999,0.150862138,-0.22324762899999998,-0.5637107929999999,-0.761737408,1.272989434,0.470320105,0.275756752,-0.645154722,-0.19179166600000003,0.23841142399999998,1.386978439,-1.328274676,-0.634788145,1.187258264,-1.8097338630000002,0.407561867,0.462387744,1.304143168,19
10221,-0.906577115,0.298128132,-0.037480022,-0.8371441740000001,-0.722495685,0.861868319,0.727421016,0.344804822,-0.6325888270000001,0.133153345,0.886114719,0.733092775,-0.901243805,-0.288672539,-0.198800337,-2.211296761,0.212002073,0.52125703,0.67337003,19
10222,-0.916984499,0.245020039,-0.109816316,-0.809475207,-0.71933934,0.821605438,0.866680239,0.443116116,-1.021993152,-0.200118977,0.457952034,0.827872417,-0.594198476,-0.432373289,-0.339984944,-1.9371474690000001,0.38744667299999996,-0.030546032,0.24450039699999998,19
10223,-0.919548158,0.286265644,-0.160719789,-0.750046555,-0.90270987,0.8605657170000001,0.858490416,0.36627653299999996,-0.7187721359999999,-0.097732322,0.579840627,1.073618109,-0.926355697,-0.490279556,0.168721443,-1.919558569,0.42385886,0.316910617,0.8609674079999999,19
10224,0.444772386,-1.162818795,0.059520210999999996,0.061071111,0.070104521,1.13483059,0.400216801,0.840080623,-0.8471648629999999,-1.3300962920000001,-0.532409218,1.336017646,-0.8506699609999999,-0.090408696,0.683328061,-0.676022111,0.533785937,0.254215939,0.109327312,21
10225,0.271418058,-1.066168068,0.05673557,-0.092417325,0.031569692999999996,1.03583513,0.369401135,0.8169565129999999,-0.862230267,-1.179131511,-0.35486639299999995,1.249393968,-0.266989552,0.191494334,0.39255453799999995,-0.716618133,0.24543871899999997,0.38379109299999997,-0.5974365229999999,21
10226,0.241176599,-1.026759765,0.211083687,-0.315733755,0.266570081,1.137716369,0.104411435,0.79848346,-0.7790271959999999,-0.869353299,-0.079575979,0.877775257,-0.471985849,0.49271676700000006,-0.292270758,-1.129495077,0.312473735,0.35216269200000005,0.48265419,21
10227,0.079190227,-0.884811137,0.201398419,-0.262706835,0.146719749,1.0020262629999999,0.279467805,0.749046781,-0.651429611,-0.7503091740000001,0.13620982,1.0079258420000001,-0.655799982,0.028457033,0.18428493399999998,-1.203134985,0.350622765,0.697556628,0.260128299,21
10228,-0.050471179000000005,-0.83090161,0.086904205,-0.355659248,0.231206667,1.0513925,0.39318169700000005,0.7957048259999999,-1.213995583,-1.135020439,-0.325854023,1.068906997,-0.37791874700000005,0.562344431,-0.10553839300000001,-1.159174833,0.325558083,0.848197078,0.35556469399999996,21
10230,0.5141919660000001,-0.995597188,0.7476062370000001,0.446545463,0.211096278,0.94779378,0.144447727,1.132087215,-0.809044159,-1.182628104,-0.240148374,0.950919434,-0.43256032,-0.136745204,-0.328003755,-0.8727726509999999,0.123149745,-0.8005917370000001,0.12998415800000002,21
10231,0.194944229,-1.075113713,0.08150885299999999,-0.072058847,0.162527871,0.9879682259999999,0.407182562,0.8442351859999999,-0.8372315570000001,-1.103673753,-0.253459665,1.265771906,-0.538311964,-0.151703856,0.545915102,-0.748438739,0.168082046,-0.32065054600000004,-0.126823996,21
10232,0.079914763,-0.820337788,0.115766164,0.034368732,-0.29340611,0.78091328,0.7936439540000001,0.590193932,-0.918485098,-1.223246735,-0.40622694600000003,1.4712042719999998,-0.7781445290000001,-0.222293705,0.469898893,-0.923090691,0.001621564,-0.263488214,0.02215061,21
10233,0.0060649219999999995,-0.8305987779999999,-0.054401087,-0.226326423,0.029567202,0.895668337,0.725364956,0.729242697,-1.235864784,-1.2446625,-0.452829634,1.252769689,-0.488165024,0.328293922,0.14031100400000002,-0.9675800290000001,0.399201884,0.6545839379999999,0.24089510100000003,21
10234,0.119868239,-0.7647444259999999,0.22677923600000002,0.122500064,-0.283578031,0.9504606959999999,0.571765693,0.746384253,-0.9175345340000001,-1.153221494,-0.347537663,1.307908736,-0.619499341,-0.048908765,0.304678185,-1.067295605,0.028769547000000003,0.5581094529999999,-0.31351695399999996,21
10236,-0.658183809,0.479419355,-0.468200535,-0.11603755800000001,-0.972891775,2.073511552,-0.08960882099999999,0.694782142,-0.918669508,-0.737514868,-0.19551385699999999,1.4817089430000001,-0.649868954,0.047150955999999994,0.9016357429999999,-1.339357124,0.537446433,-0.678791514,0.5392979,22
10237,-0.733289118,0.34270234,-0.313449783,-0.198687211,-0.6902796729999999,1.684178207,0.170980475,0.653054792,-1.014486163,-0.576045382,-0.038100324,1.377756067,-0.39553753399999997,0.280495725,0.386747113,-1.5750180569999999,0.16715849900000002,0.36482858,-0.030230873999999998,22
10238,-0.803074127,0.184665142,-0.227553425,-0.463138551,-0.42964538799999996,1.4849933180000001,0.484175815,0.506038854,-1.1758866590000001,-0.689543315,-0.19464235,1.427026205,-0.89042251,0.026072937999999997,0.681532982,-1.4209536530000002,0.777993168,0.203743984,1.2011653420000001,22
10239,-0.8577212679999999,0.158611655,-0.268627527,-0.439083302,-0.393849047,1.400398953,0.643737663,0.451639256,-1.340285173,-0.7361939359999999,-0.272433467,1.4494492369999998,-0.727385554,0.261566101,0.50953142,-1.520457542,0.393304886,0.7149831999999999,0.47307385700000004,22
10240,-0.89329797,0.150338158,-0.15703876,-0.8262823229999999,-0.192573152,1.4583641619999999,0.234912197,0.669243927,-1.068465673,-0.72986896,-0.028059391,1.4961033240000001,-0.759651958,-0.009570747,0.72697794,-1.42354919,0.582695771,-0.035963333,0.865889191,22
10241,-0.916684023,0.15956352,-0.195662306,-0.683257839,-0.453611584,1.073111033,0.37773134,0.689445649,-0.999432103,-0.445850105,0.45952175700000003,1.0802258059999998,-0.386808718,0.211723172,-0.38914034700000005,-1.810638441,0.38291097799999996,0.612498486,0.455428047,22
10242,-0.6926342590000001,0.624019685,-0.462647969,-0.093653526,-0.8060723890000001,2.23676508,-0.30998006699999997,1.020307965,-0.997334215,-0.7164725359999999,0.038672684,1.199183762,-0.8380139129999999,0.099491762,0.44590543299999996,-1.563456363,0.478008741,-0.545181031,-0.385248133,22
10243,-0.7580998090000001,0.525181994,-0.505843524,-0.389858964,-0.759645786,2.064942947,-0.5222361879999999,1.033282802,-0.940001992,-0.698601605,0.336654908,0.9091901490000001,-0.53721113,0.835714635,0.188551897,-1.506883676,0.644110136,0.08152752099999999,-0.389628221,22
10244,-0.8152048470000001,0.405108234,-0.436970419,-0.407932246,-0.930738222,1.855500862,-0.269470175,0.695557577,-0.510015669,-0.319673727,0.5711287979999999,1.085942947,-1.268584711,0.203889989,0.893869109,-1.7552389309999998,0.40409054299999997,0.29450618100000003,0.6006614020000001,22
10245,-0.8812616529999999,0.469546526,-0.408410007,-0.49025676700000004,-0.7992378059999999,1.589475955,-0.050499681,0.9108139999999999,-0.8571717879999999,-0.530771518,0.49787074299999995,1.1191443159999999,-0.276036665,0.695116665,0.328058098,-1.6326183269999999,0.202786093,0.771323187,-0.077022784,22
10246,-0.9066145840000001,0.431178832,0.159433776,-1.017464485,-0.10819987800000001,1.630554274,-0.007254073000000001,0.7729856970000001,-1.014962326,-0.506176455,0.28271436699999997,0.97268058,-0.7237800870000001,0.42740600000000006,0.46159458600000003,-1.561100256,1.042601864,0.8106983759999999,0.219984097,22
10250,-0.293286367,1.253344281,-0.382548877,-1.897567411,0.039622472,1.57081442,-1.2569721059999999,0.735935207,-1.084720149,-0.38648029799999994,0.076425984,-1.364958695,0.5911422270000001,-0.03980153,-1.79133379,0.43772375799999996,-0.5159976860000001,-0.319397709,0.816418326,1
10251,-0.403426338,1.218218316,-0.6173349570000001,-1.7557498280000001,-0.08481939699999999,1.636016938,-0.960515482,0.6780311109999999,-1.257645706,-0.680133579,-0.322215329,-0.834077726,0.323960693,-0.47724744799999996,-0.833664009,0.629241696,-0.768367887,-0.138569212,0.205386037,1
10253,-0.150007522,1.118410245,-0.29696804,-1.602095997,-0.232555575,1.136584104,-0.46347004700000005,0.5287907620000001,-1.120487216,-0.67309682,-0.279229496,-0.8794586059999999,0.027890991,-0.712698759,-1.214034198,0.529816752,-0.756848553,-0.137525974,0.847685217,1
10255,-0.08201764,1.1951170309999999,-0.609003179,-1.575979122,-0.206821327,1.197738121,-0.628814126,0.41661869100000004,-1.095338477,-0.601023738,-0.47877201799999997,-0.605756105,0.393709089,-0.863085992,-1.133817759,0.32338453699999997,-0.667605931,0.39092837700000005,1.286422558,1
10256,-0.269277461,1.239177676,-0.24157805,-1.9306931530000002,0.102958589,1.555561276,-1.076042245,0.558702006,-0.9406479609999999,-0.33567492,-0.046127130999999995,-1.028312804,0.339883217,-0.476541651,-1.370390648,0.386870011,-0.597804394,-0.026082287000000003,0.8102873820000001,1
10257,-0.41533119799999996,1.0731909929999999,-0.43381617,-2.193269892,0.201555313,1.661360404,-1.1301320940000001,0.483671468,-0.5665628620000001,-0.121425666,0.29732396,-0.878397474,-0.380736411,-0.9250152159999999,-0.74572925,0.564469601,-0.313715237,-0.452144903,0.71997803,1
10258,-0.452230805,0.993007366,-0.24588682899999997,-2.364716308,0.517595139,1.6726208809999998,-1.5017382559999999,0.7217029220000001,-0.556887869,0.222165753,0.651463739,-1.296623433,0.611944815,-0.597444778,-1.853968259,0.305811561,-0.675059197,-0.336405661,0.07506884400000001,1
10260,1.6314118,2.902565576,-0.865979313,-0.124427709,1.3847805969999998,-0.9809440070000001,-0.290079689,0.595899175,-2.013547589,-0.436542119,-0.912208585,-2.566004267,-0.7705216570000001,-2.98018411,0.275713551,-1.323110717,0.06732843599999999,0.615271789,-0.649229874,2
10261,1.7006309990000001,2.756849072,-1.364444981,-1.0288336,1.628544828,-0.806237372,-0.9234699940000001,0.20473584600000003,-2.406932996,-0.8972422609999999,-1.5397965219999998,-2.655020257,-0.148002956,-2.092166428,0.256464036,-1.7934243619999999,-0.551902749,0.026785800000000002,-0.512268875,2
10262,1.506659154,2.3521331030000003,-0.994093518,-1.228817352,1.5557579419999998,-0.72012183,-1.179245103,0.091562241,-2.4452164780000003,-1.009124381,-1.6674914490000001,-2.659009959,0.331528009,-1.740095952,-0.518467742,-1.468911766,0.105284352,0.481472141,-0.31692821,2
10263,1.313785102,1.61589819,-1.05087396,-1.323944708,0.8338484620000001,-1.096951293,-0.67349834,-0.7483780440000001,-1.7941662680000001,-0.605714732,-1.342708795,-2.49229622,-0.281632599,-2.14773469,-0.362488604,-1.191951989,-0.360106255,-0.387316596,-0.992472879,2
10264,1.242882947,1.3818025790000001,-0.9791384670000001,-1.50167487,0.8759812109999999,-0.7962035890000001,-0.7307803270000001,-0.924203144,-1.8679395069999998,-0.652275866,-1.582920902,-2.378921604,-0.23664041100000002,-1.825352546,-0.669046154,-1.137750085,-0.290772822,0.29559141699999997,-1.59722001,2
10268,1.958533791,2.36174412,-1.561474819,-0.453963374,1.427079859,-1.432649275,-0.7536515509999999,-0.12484465900000001,-2.5439492919999998,-0.8700894490000001,-1.8818554630000002,-2.9324348760000003,-0.19311978800000001,-2.580807498,0.100727765,-1.6001505980000001,-0.006138946,0.09294445300000001,-1.437720086,2
10269,1.881706279,2.108116073,-1.3657665209999998,-0.966319122,1.197089549,-1.32065653,-0.9820157009999999,-0.632233691,-2.096210215,-0.690905025,-1.8985047519999998,-2.720408452,-0.12808715199999998,-2.335419446,-0.07073718,-1.573336452,-0.028524775,0.15161939800000002,-1.901771852,2
10270,1.7132659959999998,1.7757861769999999,-1.116308983,-1.151743379,1.218630192,-1.058440667,-1.129160023,-0.9999558000000001,-2.034158627,-0.663988612,-2.080661236,-2.588077944,-0.286279709,-2.364378618,0.178214476,-1.511511396,0.093610175,0.696334682,-1.674274349,2
10271,1.602356281,1.552092702,-1.170105859,-1.210121559,1.234417732,-1.033546762,-1.206242422,-1.013624101,-2.081705687,-0.669450494,-1.9764598430000002,-2.653139393,-0.099659759,-2.069020277,-0.193769432,-1.653577984,-0.2274283,0.754521564,-0.9126139320000001,2
10272,1.066650825,1.207493012,-0.298291515,-1.817371509,0.736858364,0.316582649,-0.734268173,-0.029008974,-2.108052102,-1.351389433,-1.6122848280000002,-2.083509753,0.282877668,-0.997012646,-0.8644993259999999,-0.910230422,-1.705260262,0.309501116,-0.613095367,3
10273,0.8680186609999999,1.464924371,-0.525055633,-1.9325372509999998,0.285257348,0.05840431,-0.506107126,-0.126182829,-2.05041944,-1.1399467490000001,-1.2814833190000001,-2.203034423,0.382473585,-1.325139737,-1.3424892169999998,-1.25911697,-1.571760175,0.20328984600000002,-0.052666160999999996,3
10274,0.674786005,1.583516317,-0.565506672,-1.907781002,-0.262184867,-0.310040323,-0.20500091199999998,-0.21282547300000002,-1.8960340759999998,-0.9500865820000001,-0.864906121,-2.344297068,0.775293927,-1.187748394,-2.189055275,-0.818139913,-0.431416599,0.208041327,-0.051310807,3
10275,0.593397181,1.234159536,-0.44308078,-2.02663319,-0.13259282,-0.077688651,-0.284783983,-0.453503961,-1.536566155,-0.789326183,-0.8569164859999999,-1.9967918690000002,-0.163376787,-1.489890296,-1.628301096,-0.7924427390000001,-0.369300054,0.8321011140000001,-0.18306622399999997,3
10276,0.470143859,0.979702119,-0.293609788,-2.098679718,0.154578167,0.20436045100000003,-0.6108323520000001,-0.336404252,-1.778773068,-0.965003277,-0.8617500579999999,-2.293184908,0.156394493,-0.23427289199999998,-1.624854842,-0.509899627,-0.636168031,1.7033778659999999,-0.8298381440000001,3
10277,0.343428797,0.862739935,0.448167081,-1.5676756530000002,-0.024554755,-0.271573883,-0.292371577,-0.57549621,-1.502305648,-0.918087434,-0.929348541,-1.831523594,0.036371551,-1.252527347,-1.297396049,0.24988709399999998,0.861489559,2.1946748680000003,-1.371181116,3
